id,year,stats_type,SOG,PPP,SHG,HIT,STP,FOL,SHA,GWG,P_M,GP,PPG,SHP,G,ATOI,PTS,STPA,PPA,PIM,TTOI,BLK,A,STPG,FOW,_25,HAT,MIN,FP,FP_AVG
3904191,2024,actual,81.0,0.0,2.0,69.0,2.0,406.0,0.0,3.0,-10.0,81.0,0.0,2.0,11.0,756.25,15.0,0.0,0.0,62.0,61256.0,55.0,4.0,2.0,429.0,1462.0,,,133.65,1.65
3904191,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904191,2025,actual,102.0,0.0,1.0,49.0,1.0,432.0,0.0,1.0,-6.0,82.0,0.0,1.0,14.0,861.06,28.0,0.0,0.0,40.0,70607.0,64.0,14.0,1.0,622.0,1783.0,,,155.4,1.9
3904191,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904191,2026,actual,66.0,0.0,1.0,43.0,2.0,523.0,1.0,0.0,-9.0,80.0,0.0,2.0,4.0,868.71,18.0,1.0,0.0,24.0,69497.0,61.0,14.0,1.0,618.0,1677.0,,,106.3,1.33
3904191,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904191,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939658,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939658,2023,actual,111.0,1.0,1.0,133.0,3.0,285.0,1.0,0.0,-18.0,80.0,1.0,2.0,10.0,710.0,19.0,1.0,0.0,16.0,56800.0,46.0,9.0,2.0,263.0,1370.0,,,124.05,1.55
3939658,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939658,2024,actual,30.0,0.0,0.0,62.0,0.0,71.0,0.0,1.0,-9.0,38.0,0.0,0.0,1.0,527.21,3.0,0.0,0.0,10.0,20034.0,14.0,2.0,0.0,68.0,500.0,,,33.7,0.89
3939658,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939658,2025,actual,76.0,0.0,1.0,199.0,1.0,21.0,0.0,5.0,6.0,80.0,0.0,1.0,8.0,633.17,19.0,0.0,0.0,9.0,50654.0,55.0,11.0,1.0,12.0,1265.0,,,123.9,1.55
3939658,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939658,2026,actual,70.0,0.0,2.0,154.0,2.0,67.0,0.0,0.0,-2.0,71.0,0.0,2.0,7.0,711.94,18.0,0.0,0.0,16.0,50548.0,48.0,11.0,2.0,56.0,1192.0,,,111.9,1.58
3939658,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939658,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939718,2023,projected,212.0,11.0,0.0,47.0,12.0,11.0,0.0,2.0,14.0,78.0,3.0,0.0,21.0,1002.0,55.0,10.0,8.0,30.0,78156.0,20.0,34.0,2.0,3.0,206.0,1.0,,225.7,2.89
3939718,2023,actual,167.0,12.0,0.0,47.0,12.0,11.0,0.0,2.0,-6.0,81.0,2.0,0.0,17.0,906.83,46.0,10.0,10.0,31.0,73453.0,20.0,29.0,2.0,3.0,1640.0,1.0,,192.95,2.38
3939718,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939718,2024,actual,200.0,5.0,0.0,45.0,5.0,8.0,0.0,3.0,19.0,82.0,1.0,0.0,20.0,872.3,47.0,4.0,4.0,35.0,71529.0,34.0,27.0,1.0,2.0,1685.0,,,209.0,2.55
3939718,2025,projected,198.0,9.0,,50.0,9.0,,,,13.0,81.0,2.0,,19.0,882.0,50.0,7.0,7.0,34.0,71442.0,31.0,31.0,2.0,,,,,211.5,2.61
3939718,2025,actual,171.0,16.0,0.0,49.0,16.0,13.0,0.0,4.0,-13.0,81.0,7.0,0.0,19.0,1119.26,50.0,9.0,9.0,52.0,90660.0,58.0,31.0,7.0,5.0,1870.0,,,237.15,2.93
3939718,2026,projected,212.0,12.0,,50.0,12.0,,,,-6.0,81.0,5.0,,23.0,1056.0,51.0,7.0,7.0,38.0,85536.0,41.0,28.0,5.0,,,,,231.0,2.85
3939718,2026,actual,137.0,10.0,1.0,45.0,11.0,19.0,0.0,1.0,-21.0,71.0,2.0,1.0,12.0,1031.51,33.0,8.0,8.0,34.0,73237.0,32.0,21.0,3.0,14.0,1475.0,,,158.75,2.24
3939718,2027,projected,150.0,10.0,1.0,46.0,12.0,,1.0,,-16.0,77.0,3.0,2.0,14.0,1012.45,39.0,8.0,7.0,39.0,77958.65,37.0,25.0,4.0,,,,,181.6,2.36
3939718,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939856,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939856,2023,actual,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,5.0,2245.0,2.0,0.0,0.0,0.0,58.0,,,4.8,0.96
3939856,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939856,2024,actual,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,335.17,0.0,0.0,0.0,7.0,2011.0,1.0,0.0,0.0,0.0,50.0,,,6.45,1.07
3939856,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939856,2025,actual,10.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,1.0,339.94,1.0,0.0,0.0,30.0,5439.0,7.0,0.0,0.0,0.0,138.0,,,29.5,1.84
3939856,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939856,2026,actual,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,458.5,0.0,0.0,0.0,5.0,917.0,0.0,0.0,0.0,0.0,20.0,,,3.3,1.65
3939856,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939856,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941546,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941546,2023,actual,63.0,0.0,0.0,279.0,0.0,16.0,0.0,0.0,6.0,74.0,0.0,0.0,8.0,688.43,18.0,0.0,0.0,68.0,50944.0,31.0,10.0,0.0,8.0,1244.0,,,137.15,1.85
3941546,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941546,2024,actual,73.0,0.0,1.0,253.0,2.0,9.0,1.0,2.0,-8.0,79.0,0.0,2.0,8.0,651.8,18.0,1.0,0.0,49.0,51492.0,41.0,10.0,1.0,6.0,1215.0,,,137.55,1.74
3941546,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941546,2025,actual,88.0,0.0,0.0,237.0,1.0,12.0,1.0,3.0,3.0,82.0,0.0,1.0,12.0,791.63,30.0,1.0,0.0,53.0,64914.0,49.0,18.0,0.0,6.0,1429.0,,,172.7,2.11
3941546,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941546,2026,actual,67.0,0.0,0.0,270.0,1.0,19.0,1.0,0.0,-14.0,82.0,0.0,1.0,6.0,692.23,17.0,1.0,0.0,55.0,56763.0,43.0,11.0,0.0,12.0,1373.0,,,133.75,1.63
3941546,2027,projected,81.0,,,304.0,,,,,-12.0,84.0,,,9.0,739.68,22.0,,,60.0,62133.04,48.0,13.0,,,,,,157.65,1.88
3941546,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941965,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941965,2023,actual,66.0,3.0,2.0,80.0,6.0,6.0,1.0,0.0,5.0,56.0,1.0,3.0,3.0,841.46,18.0,3.0,2.0,36.0,47122.0,28.0,15.0,3.0,3.0,1181.0,,,102.5,1.83
3941965,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941965,2024,actual,124.0,0.0,1.0,89.0,2.0,44.0,1.0,3.0,-4.0,72.0,0.0,2.0,11.0,988.32,35.0,1.0,0.0,51.0,71159.0,49.0,24.0,1.0,22.0,1673.0,,,176.9,2.46
3941965,2025,projected,122.0,,1.0,91.0,2.0,,1.0,,6.0,73.0,,2.0,9.0,948.0,28.0,1.0,,48.0,69204.0,43.0,19.0,1.0,,,,,153.1,2.1
3941965,2025,actual,69.0,0.0,1.0,121.0,1.0,31.0,0.0,0.0,-6.0,60.0,0.0,1.0,4.0,714.45,14.0,0.0,0.0,28.0,42867.0,36.0,10.0,1.0,33.0,1017.0,,,95.35,1.59
3941965,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941965,2026,actual,36.0,0.0,1.0,115.0,1.0,15.0,0.0,1.0,-7.0,51.0,0.0,1.0,2.0,719.25,11.0,0.0,0.0,9.0,36682.0,34.0,9.0,1.0,5.0,870.0,,,69.0,1.35
3941965,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941965,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941973,2023,projected,141.0,6.0,2.0,84.0,9.0,404.0,1.0,1.0,22.0,58.0,2.0,3.0,17.0,1104.0,44.0,5.0,4.0,42.0,57632.0,53.0,27.0,4.0,427.0,209.0,,,206.15,3.55
3941973,2023,actual,111.0,2.0,2.0,34.0,4.0,404.0,0.0,1.0,13.0,58.0,1.0,2.0,11.0,993.66,29.0,1.0,1.0,33.0,57632.0,46.0,18.0,3.0,427.0,1246.0,,,146.15,2.52
3941973,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941973,2024,actual,129.0,7.0,2.0,53.0,9.0,474.0,0.0,3.0,2.0,79.0,3.0,2.0,20.0,1111.13,45.0,4.0,4.0,38.0,87779.0,75.0,25.0,5.0,461.0,1821.0,,,216.05,2.73
3941973,2025,projected,139.0,8.0,2.0,67.0,12.0,,2.0,,11.0,80.0,3.0,4.0,18.0,1116.0,45.0,7.0,5.0,36.0,89280.0,79.0,27.0,5.0,,,,,218.45,2.73
3941973,2025,actual,160.0,5.0,4.0,25.0,12.0,645.0,3.0,2.0,30.0,80.0,3.0,7.0,27.0,1121.42,59.0,5.0,2.0,28.0,89714.0,72.0,32.0,7.0,647.0,1846.0,,,254.5,3.18
3941973,2026,projected,154.0,7.0,3.0,57.0,13.0,,3.0,,21.0,80.0,3.0,6.0,25.0,1116.0,55.0,7.0,4.0,34.0,89280.0,71.0,30.0,6.0,,,,,245.7,3.07
3941973,2026,actual,125.0,4.0,2.0,50.0,8.0,557.0,2.0,3.0,38.0,71.0,3.0,4.0,23.0,1038.93,52.0,3.0,1.0,48.0,73764.0,47.0,29.0,5.0,518.0,1596.0,1.0,,226.25,3.19
3941973,2027,projected,128.0,3.0,3.0,47.0,9.0,,3.0,,36.0,75.0,2.0,6.0,24.0,1043.24,54.0,4.0,1.0,47.0,78243.0,54.0,30.0,5.0,,,,,230.7,3.08
3941973,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942043,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942043,2023,actual,71.0,1.0,0.0,47.0,1.0,8.0,0.0,0.0,2.0,41.0,1.0,0.0,5.0,961.15,16.0,0.0,0.0,8.0,39407.0,11.0,11.0,1.0,2.0,872.0,,,69.95,1.71
3942043,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942043,2024,actual,122.0,2.0,1.0,92.0,4.0,8.0,1.0,2.0,16.0,82.0,2.0,2.0,14.0,962.88,36.0,1.0,0.0,26.0,78956.0,44.0,22.0,3.0,9.0,1693.0,,,167.7,2.05
3942043,2025,projected,136.0,3.0,1.0,78.0,5.0,,1.0,,19.0,79.0,2.0,2.0,13.0,960.0,35.0,2.0,1.0,38.0,75840.0,33.0,22.0,3.0,,,,,165.8,2.1
3942043,2025,actual,107.0,1.0,0.0,76.0,1.0,12.0,0.0,3.0,7.0,71.0,0.0,0.0,10.0,889.87,22.0,1.0,1.0,22.0,63181.0,29.0,12.0,0.0,10.0,1400.0,,,117.35,1.65
3942043,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942043,2026,actual,63.0,0.0,0.0,89.0,1.0,16.0,1.0,2.0,-4.0,65.0,0.0,1.0,6.0,811.45,14.0,1.0,0.0,44.0,52744.0,29.0,8.0,0.0,6.0,1182.0,,,98.15,1.51
3942043,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942043,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942061,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942061,2023,actual,93.0,12.0,0.0,9.0,12.0,223.0,0.0,3.0,5.0,51.0,5.0,0.0,17.0,879.2,43.0,7.0,7.0,8.0,44839.0,23.0,26.0,5.0,179.0,872.0,,,154.15,3.02
3942061,2024,projected,152.0,17.0,0.0,18.0,17.0,289.0,0.0,1.0,7.0,72.0,7.0,0.0,24.0,960.0,63.0,10.0,10.0,10.0,69120.0,38.0,39.0,7.0,211.0,1255.0,,,226.8,3.15
3942061,2024,actual,113.0,12.0,0.0,3.0,12.0,289.0,0.0,1.0,-3.0,71.0,6.0,0.0,18.0,852.01,45.0,6.0,6.0,8.0,60493.0,31.0,27.0,6.0,211.0,1255.0,,,166.05,2.34
3942061,2025,projected,131.0,2.0,,187.0,2.0,,,,18.0,80.0,2.0,,19.0,804.0,43.0,,,72.0,64320.0,55.0,24.0,2.0,,,,,221.95,2.77
3942061,2025,actual,92.0,5.0,0.0,6.0,5.0,126.0,0.0,2.0,-7.0,54.0,1.0,0.0,13.0,793.87,22.0,4.0,4.0,4.0,42869.0,26.0,9.0,1.0,94.0,955.0,,,100.6,1.86
3942061,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942061,2026,actual,130.0,7.0,0.0,12.0,7.0,288.0,0.0,2.0,1.0,82.0,5.0,0.0,16.0,856.88,42.0,2.0,2.0,24.0,70264.0,34.0,26.0,5.0,216.0,1483.0,,,170.7,2.08
3942061,2027,projected,126.0,9.0,,11.0,9.0,,,,,79.0,5.0,,15.0,837.92,41.0,4.0,4.0,20.0,66196.0,34.0,26.0,5.0,,,,,163.6,2.07
3942061,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942335,2023,projected,295.0,34.0,0.0,81.0,34.0,4.0,0.0,6.0,31.0,82.0,15.0,0.0,50.0,1164.0,114.0,19.0,19.0,36.0,95448.0,34.0,64.0,15.0,2.0,3.0,1.0,,428.35,5.22
3942335,2023,actual,261.0,32.0,0.0,66.0,32.0,4.0,0.0,6.0,4.0,67.0,17.0,0.0,40.0,1266.76,75.0,15.0,15.0,35.0,84873.0,28.0,35.0,17.0,2.0,1337.0,1.0,,326.85,4.88
3942335,2024,projected,308.0,34.0,0.0,72.0,34.0,1.0,0.0,8.0,14.0,81.0,16.0,0.0,48.0,1260.0,103.0,18.0,18.0,36.0,102060.0,29.0,55.0,16.0,0.0,1567.0,3.0,,412.7,5.1
3942335,2024,actual,277.0,41.0,0.0,50.0,41.0,1.0,0.0,8.0,11.0,75.0,19.0,0.0,46.0,1294.61,96.0,22.0,22.0,36.0,97096.0,38.0,50.0,19.0,0.0,1567.0,3.0,,396.25,5.28
3942335,2025,projected,291.0,37.0,,63.0,37.0,,,,13.0,77.0,18.0,,45.0,1272.0,97.0,19.0,19.0,36.0,97944.0,36.0,52.0,18.0,,,,,381.55,4.96
3942335,2025,actual,145.0,14.0,0.0,16.0,14.0,2.0,0.0,5.0,19.0,41.0,4.0,0.0,25.0,1348.02,56.0,10.0,10.0,16.0,55269.0,17.0,31.0,4.0,0.0,846.0,,,205.35,5.01
3942335,2026,projected,263.0,34.0,,59.0,34.0,,,,16.0,71.0,16.0,,43.0,1290.0,87.0,18.0,18.0,34.0,91590.0,31.0,44.0,16.0,,,,,346.15,4.88
3942335,2026,actual,269.0,32.0,0.0,52.0,32.0,2.0,0.0,7.0,10.0,78.0,19.0,0.0,45.0,1328.81,89.0,13.0,13.0,28.0,103647.0,27.0,44.0,19.0,0.0,1628.0,1.0,,358.45,4.6
3942335,2027,projected,248.0,31.0,,49.0,31.0,,,,12.0,75.0,16.0,,42.0,1315.32,88.0,15.0,15.0,29.0,98649.0,27.0,46.0,16.0,,,,,336.4,4.49
3942335,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2024,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2025,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2026,actual,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,439.0,1.0,0.0,0.0,0.0,1317.0,2.0,0.0,0.0,0.0,29.0,,,4.8,1.6
3942461,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942461,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942548,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942548,2023,actual,134.0,0.0,0.0,149.0,0.0,15.0,0.0,1.0,-1.0,82.0,0.0,0.0,12.0,678.54,20.0,0.0,0.0,88.0,55640.0,24.0,8.0,0.0,15.0,1286.0,,,157.4,1.92
3942548,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942548,2024,actual,68.0,1.0,0.0,154.0,1.0,12.0,0.0,2.0,-1.0,75.0,1.0,0.0,5.0,572.41,7.0,0.0,0.0,80.0,42931.0,21.0,2.0,1.0,5.0,1034.0,,,104.9,1.4
3942548,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942548,2025,actual,66.0,0.0,0.0,120.0,0.0,11.0,0.0,0.0,-5.0,80.0,0.0,0.0,3.0,519.3,13.0,0.0,0.0,57.0,41544.0,19.0,10.0,0.0,5.0,980.0,,,95.5,1.19
3942548,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942548,2026,actual,53.0,0.0,0.0,129.0,0.0,8.0,0.0,1.0,-4.0,57.0,0.0,0.0,4.0,542.67,9.0,0.0,0.0,59.0,30932.0,17.0,5.0,0.0,5.0,727.0,,,87.15,1.53
3942548,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942548,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942809,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942809,2023,actual,7.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,475.6,1.0,0.0,0.0,2.0,2378.0,2.0,1.0,0.0,9.0,62.0,,,6.35,1.27
3942809,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942809,2024,actual,12.0,0.0,0.0,23.0,0.0,57.0,0.0,1.0,7.0,15.0,0.0,0.0,1.0,611.47,5.0,0.0,0.0,6.0,9172.0,9.0,4.0,0.0,52.0,223.0,,,24.8,1.65
3942809,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942809,2025,actual,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,495.8,0.0,0.0,0.0,0.0,2479.0,3.0,0.0,0.0,3.0,61.0,,,2.7,0.54
3942809,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942809,2026,actual,8.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,549.25,1.0,0.0,0.0,6.0,4394.0,1.0,1.0,0.0,21.0,104.0,,,8.7,1.09
3942809,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942809,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942868,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942868,2023,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942868,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942868,2024,actual,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,4.0,1176.0,1.0,0.0,0.0,0.0,29.0,,,2.9,1.45
3942868,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942868,2025,actual,90.0,3.0,0.0,68.0,3.0,174.0,0.0,4.0,12.0,81.0,3.0,0.0,19.0,625.35,26.0,0.0,0.0,12.0,50653.0,28.0,7.0,3.0,176.0,1267.0,,,127.3,1.57
3942868,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942868,2026,actual,96.0,6.0,0.0,53.0,6.0,146.0,0.0,3.0,-9.0,66.0,3.0,0.0,17.0,688.44,25.0,3.0,3.0,20.0,45437.0,33.0,8.0,3.0,133.0,1023.0,,,130.3,1.97
3942868,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942868,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942905,2023,projected,201.0,12.0,0.0,5.0,12.0,0.0,0.0,3.0,-8.0,77.0,6.0,0.0,27.0,1116.0,58.0,7.0,6.0,22.0,85932.0,29.0,31.0,5.0,2.0,216.0,,,231.25,3.0
3942905,2023,actual,188.0,12.0,0.0,12.0,12.0,0.0,0.0,3.0,-7.0,70.0,5.0,0.0,23.0,1162.61,61.0,7.0,7.0,22.0,81383.0,23.0,38.0,5.0,2.0,1573.0,,,227.2,3.25
3942905,2024,projected,189.0,13.0,0.0,8.0,13.0,12.0,0.0,5.0,-5.0,71.0,6.0,0.0,22.0,1152.0,53.0,7.0,7.0,24.0,81792.0,24.0,31.0,6.0,6.0,1547.0,1.0,,217.55,3.06
3942905,2024,actual,172.0,13.0,0.0,16.0,13.0,12.0,0.0,5.0,-10.0,76.0,4.0,0.0,20.0,1097.28,54.0,9.0,9.0,24.0,83393.0,30.0,34.0,4.0,6.0,1547.0,1.0,,216.1,2.84
3942905,2025,projected,186.0,12.0,,15.0,12.0,,,,-9.0,75.0,5.0,,22.0,1128.0,57.0,7.0,7.0,24.0,84600.0,28.0,35.0,5.0,,,,,218.5,2.91
3942905,2025,actual,188.0,11.0,0.0,7.0,11.0,20.0,0.0,4.0,0.0,77.0,4.0,0.0,21.0,1130.95,55.0,7.0,7.0,20.0,87083.0,29.0,34.0,4.0,12.0,1633.0,,,214.7,2.79
3942905,2026,projected,189.0,12.0,,12.0,12.0,,,,-5.0,77.0,5.0,,22.0,1116.0,56.0,7.0,7.0,22.0,85932.0,28.0,34.0,5.0,,,,,215.95,2.8
3942905,2026,actual,161.0,12.0,2.0,2.0,16.0,6.0,2.0,3.0,11.0,61.0,1.0,4.0,19.0,1100.84,57.0,13.0,11.0,14.0,67151.0,16.0,38.0,3.0,4.0,1349.0,,,203.95,3.34
3942905,2027,projected,166.0,12.0,2.0,5.0,16.0,,2.0,,7.0,68.0,2.0,4.0,19.0,1068.38,58.0,12.0,10.0,15.0,72649.84,19.0,39.0,4.0,,,,,207.0,3.04
3942905,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943996,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943996,2023,actual,101.0,6.0,0.0,83.0,7.0,400.0,1.0,5.0,10.0,65.0,3.0,1.0,14.0,977.68,30.0,4.0,3.0,24.0,63549.0,41.0,16.0,3.0,368.0,1406.0,,,150.55,2.32
3943996,2024,projected,104.0,4.0,1.0,64.0,5.0,407.0,1.0,2.0,11.0,61.0,2.0,1.0,13.0,972.0,28.0,3.0,2.0,28.0,59292.0,28.0,15.0,2.0,360.0,1418.0,,,137.4,2.25
3943996,2024,actual,112.0,7.0,1.0,64.0,8.0,407.0,0.0,2.0,8.0,70.0,1.0,1.0,13.0,927.16,41.0,6.0,6.0,29.0,64901.0,35.0,28.0,2.0,360.0,1418.0,,,169.4,2.42
3943996,2025,projected,137.0,7.0,1.0,81.0,9.0,,1.0,,13.0,76.0,3.0,2.0,15.0,948.0,37.0,5.0,4.0,38.0,72048.0,37.0,22.0,4.0,,,,,176.85,2.33
3943996,2025,actual,107.0,4.0,0.0,71.0,4.0,406.0,0.0,3.0,-4.0,71.0,2.0,0.0,15.0,913.07,31.0,2.0,2.0,43.0,64828.0,47.0,16.0,2.0,372.0,1375.0,,,161.85,2.28
3943996,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943996,2026,actual,76.0,2.0,0.0,71.0,3.0,344.0,1.0,0.0,0.0,74.0,2.0,1.0,8.0,867.57,25.0,1.0,0.0,23.0,64200.0,41.0,17.0,2.0,377.0,1444.0,,,119.1,1.61
3943996,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943996,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988782,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988782,2023,actual,104.0,0.0,2.0,116.0,3.0,10.0,1.0,0.0,11.0,82.0,0.0,3.0,9.0,852.27,26.0,1.0,0.0,37.0,69886.0,50.0,17.0,2.0,2.0,1646.0,,,147.1,1.79
3988782,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988782,2024,actual,85.0,0.0,3.0,48.0,3.0,35.0,0.0,4.0,13.0,57.0,0.0,3.0,13.0,897.02,25.0,0.0,0.0,34.0,51130.0,38.0,12.0,3.0,29.0,1177.0,1.0,,138.05,2.42
3988782,2025,projected,126.0,,2.0,99.0,4.0,,2.0,,12.0,78.0,,4.0,13.0,888.0,29.0,2.0,,38.0,69264.0,57.0,16.0,2.0,,,,,165.9,2.13
3988782,2025,actual,89.0,0.0,0.0,68.0,1.0,43.0,1.0,1.0,-4.0,80.0,0.0,1.0,10.0,847.41,21.0,1.0,0.0,26.0,67793.0,50.0,11.0,0.0,27.0,1566.0,,,121.05,1.51
3988782,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988782,2026,actual,13.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,-1.0,13.0,0.0,0.0,0.0,686.69,2.0,0.0,0.0,4.0,8927.0,3.0,2.0,0.0,0.0,204.0,,,11.85,0.91
3988782,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988782,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988830,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988830,2023,actual,89.0,0.0,0.0,163.0,0.0,7.0,0.0,2.0,-6.0,77.0,0.0,0.0,10.0,655.66,14.0,0.0,0.0,25.0,50486.0,43.0,4.0,0.0,7.0,1229.0,,,112.55,1.46
3988830,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988830,2024,actual,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,309.33,0.0,0.0,0.0,2.0,928.0,0.0,0.0,0.0,0.0,29.0,,,1.55,0.52
3988830,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988830,2025,actual,101.0,0.0,0.0,179.0,0.0,7.0,0.0,1.0,-15.0,79.0,0.0,0.0,6.0,806.68,17.0,0.0,0.0,27.0,63728.0,58.0,11.0,0.0,2.0,1397.0,,,126.65,1.6
3988830,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988830,2026,actual,17.0,0.0,0.0,78.0,0.0,18.0,0.0,0.0,-1.0,27.0,0.0,0.0,1.0,584.0,5.0,0.0,0.0,12.0,15768.0,17.0,4.0,0.0,7.0,371.0,,,37.55,1.39
